feature_5_0.0,feature_5_1.0,feature_5_2.0,feature_5_Other,feature_8_0,feature_8_1,feature_8_2,feature_8_Other,feature_13_3,feature_13_2,feature_13_1,feature_13_Other,feature_14_0,feature_14_1,feature_14_2,feature_14_Other,feature_16_1,feature_16_2,feature_16_0,feature_16_Other,feature_18,feature_19_1,feature_19_2,feature_19_3,feature_23_0,feature_23_1,feature_23_2,feature_23_Other,feature_24_0,feature_24_1,feature_24_2,feature_24_Other,feature_25_0,feature_25_1,feature_25_24,feature_25_Other,feature_26_0,feature_26_1,feature_26_2,feature_26_Other,feature_27_0,feature_27_1,feature_27_2,feature_27_Other,feature_28_0,feature_28_24,feature_28_1,feature_28_Other,feature_29_0,feature_29_1,feature_29_2,feature_29_Other,feature_30_1,feature_30_2,feature_31_0,feature_31_1,feature_31_2,feature_31_Other,feature_32_0,feature_32_1,feature_32_2,feature_32_Other,feature_35_0,feature_35_5,feature_35_3,feature_35_Other,feature_36_0,feature_36_2,feature_36_1,feature_36_Other,feature_37_0,feature_37_1,feature_37_2,feature_37_Other,feature_11,feature_22,feature_48,feature_2,feature_12,feature_15,feature_17,feature_6,feature_7,feature_9,feature_39,feature_42,feature_43,feature_44,feature_46,feature_0,feature_1,feature_3,feature_4,feature_10,feature_21,feature_33,feature_34,feature_40,feature_41,feature_47,target
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.8799828213714259,-0.8944129715768702,0.054612637473348234,0.7971877840023722,0.07534534997376305,-1.4017873193516004,-0.4585670499535197,0.7855794969648114,1.4455197943410847,0.8207129814524106,0.20602528508169393,0.14219622546469965,0.46669755011455455,-0.3853652561075607,-1.4823591414526984,0.6734752728645097,0.38862198830493694,0.6271963576001219,0.23165845303154228,-0.2536062084064879,-5.199337582605575,-5.199337582605575,0.7448494319695618,0.5980054134265989,0.33790326425333017,1.2090286950203888,0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.5576660857842828,-0.7749816996924209,-0.05129608977741256,1.2475409190304745,1.8346629941920192,1.0234342473044955,0.8824325405943927,0.37762968992606105,1.5001368199415426,0.2996558808129084,0.8000502929811606,-0.27565173409424454,0.8991616489885608,-1.1688016329073525,1.7758198825732132,0.9305215109637768,0.22376652024428187,-0.2471336338581233,-2.454944310192114,-0.2536062084064879,-5.199337582605575,-5.199337582605575,0.36997116438279765,0.6219720194476307,0.5269251878101074,1.405928762365029,0
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.2929305208815956,0.6849940444113806,-0.28604520043224657,1.044408794872596,1.8676021772074465,0.0,0.0,-0.2688528197698904,-5.199337582605575,-1.6837095397512316,-0.15307691901768544,0.6170497949656356,0.1231329848880419,0.7321286726184711,0.45200220504723393,0.321836682581909,-0.32290834129289775,0.04141260138064336,-0.15261478882336657,-0.2536062084064879,0.6438022050619386,-5.199337582605575,-0.9735356551001797,-0.26260677549810413,-1.280975886200233,-0.6982098926124051,0
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.34506000275950766,-1.1561730140948572,-0.5025380863893396,0.31743843054438764,0.2966067370967752,0.6208339916964891,1.2206403488473496,0.27992090655654006,-5.199337582605575,-1.5213227992916762,-1.679314265033513,-0.3765836832938694,-0.1617059058238088,0.0858128656128306,-0.26016103412523817,0.19320902952751498,0.1846739165193231,-0.01380069383179158,-0.033733680444213536,-0.2536062084064879,-5.199337582605575,-5.199337582605575,-0.9273331298088962,-0.7411451856094954,-0.9574200397714911,-0.9147716273642681,1
1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2.443867277708788,-1.2990221824272377,-0.0025078806076722416,-0.7892412905262469,0.8373383608517686,1.8448108052715728,-1.1381484070880101,-5.199337582605575,-5.199337582605575,-1.0592194283053442,-1.216649496491729,-1.119649329803814,-0.3085292040431943,-0.8116120020198603,-0.8135945343973177,-0.14368970206472087,0.5622602772846096,1.1718899531426865,-0.004287850735205931,1.1712362866939372,-5.199337582605575,-5.199337582605575,-1.0020961561540371,-0.7849116664650546,-0.001250143421060997,0.33087257172641926,1
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.7360311168438483,-1.0388233330057794,0.012159390805839807,-0.8287306967738002,-0.802225683044881,0.0,0.27693211524662203,-0.6800125783688008,0.5999365109266499,-0.07788518747694655,-0.715141285321964,-0.4198584935847405,0.35752994614471645,-0.2402187971297613,0.2533989276254913,-1.0974381947508054,-0.5152231705933574,0.5969353414048746,-1.825717874461563,-0.2536062084064879,-5.199337582605575,-5.199337582605575,-0.15240932342299232,-1.0664028645204404,-0.2252454658257056,-0.8985868683098112,1
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0624360079441182,-1.0089004653223117,0.05688747538054263,1.8584984972142593,-5.199337582605575,-1.0487396924453682,-0.27322914283023514,-5.199337582605575,-5.199337582605575,-0.3890415748858068,-0.35999813743192954,0.6428453225178541,-0.060120665072375894,0.6621906037693754,-0.6117975450043942,0.7647096737863871,-0.884219399193651,0.27048547902722114,-0.33797192728988146,-0.2536062084064879,-5.199337582605575,-5.199337582605575,-0.3322078110526888,-0.3041807016786489,0.04133834778963376,-0.8909004643894007,0
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.4753837074542879,-0.6087146349121092,0.036563261740224305,1.0511302604429402,-1.2420605724635014,1.2156169448251781,1.6333166308775198,-0.22555335714958352,-5.199337582605575,-0.6934911982284312,-0.7868541714083016,-0.09681870982852207,-1.3267653209473014,1.1895567265124851,0.22330782106892313,0.4320233338728333,-0.15013471410017204,0.920412273297687,0.29662632231747355,-1.9574435827764403,1.6624178551959654,1.4318029705038005,-0.24952954146419987,-1.8894213597164362,-1.5434816448867492,-1.664363018900469,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2.2874788320750516,1.1661017169916565,-0.02516542821460222,-1.7542293170734258,0.7907195260666983,-0.9588502892202228,-0.5890959486940052,0.583906812688522,-5.199337582605575,0.7120342757975627,0.6541438723544937,-1.319704606272731,-2.1217908664310485,-0.3888158788035108,0.4529830511737088,0.17548887183534517,1.4247046974338549,-0.4197409936702004,-0.5240066500272044,-0.2536062084064879,-5.199337582605575,-5.199337582605575,0.6008856282467341,0.8382166710515818,0.49751127721713123,-0.3757023920739718,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.03228311149203526,1.6094805564058212,-0.02174694703116647,1.2106184488664122,0.6877940372453104,-0.5792928428596571,-0.3202503508623523,0.05504981992998117,0.8337809991251108,1.6325382755575075,1.2550144000562922,-1.4738839751179933,-1.9703235793628429,-0.745460946375552,-1.45336480947835,0.9173272038900036,0.2575785811117079,0.7364424784433313,-0.677704233153592,-0.2536062084064879,1.2864384020254285,1.75038873345237,1.410041966271108,-0.4670638566476182,-0.9425234237091547,0.9048830939617797,0
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.2929305208815956,-1.54751208362473,0.05638223428107399,-0.5554623768592752,0.12452336608306717,1.8448108052715728,-0.3443237861080983,-0.458444606614534,-5.199337582605575,0.35428485394149767,0.20044462877667832,-1.1975327188583826,1.2043850873335047,-1.0840666959354233,-0.8700072195111744,-0.2574993356242524,0.27528510143370416,0.27048547902722114,-0.2266681973443493,-0.2536062084064879,-5.199337582605575,-5.199337582605575,0.7480130669771331,0.4056498439309185,0.12437355440234978,0.41042909982705095,1
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.631772153088024,-0.8202562994917546,0.09286029716923018,-0.9147680180623328,-5.199337582605575,-2.0551684942284214,1.043267213252748,-0.40556581357523264,1.864418701257958,0.8196152488953685,0.34511550079942793,1.0547419128145294,1.0865389477695953,-0.8630900314479132,-1.749447982469546,0.06712306147541834,0.8003323076123424,-0.18547963396527664,0.3074782762286696,0.7596773891978573,-5.199337582605575,-5.199337582605575,-0.28394736227305284,0.816667892510001,0.5024500777864663,1.6749705862816229,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.16260681618681544,1.0823176874779472,0.0024271920239650547,-0.5337152410612332,-1.3912020553624096,-1.6293986512563898,-0.9905336590684358,-5.199337582605575,-5.199337582605575,1.1596964601413635,1.110522244136686,1.972089423446967,1.497680724456957,0.7818267821731968,1.7964146618073606,-0.45260932223785116,0.018966958993421948,-0.943656234951514,-0.8335075858416316,1.1401346739772182,-5.199337582605575,-5.199337582605575,0.9418422613114346,-1.0553842378223894,0.17940057451346822,0.8223302107631645,1
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.6578368940269801,0.3139504851363813,0.1585651162989727,0.0,-0.5731153914071754,-1.861531665928737,-5.199337582605575,-5.199337582605575,1.102440367015165,-1.3070633676592225,-1.4146976723207718,0.6119963005788404,-0.05658375989035348,0.8007820501142183,-0.17947074724659795,0.5350828150863223,-5.199337582605575,2.098643390715614,2.3250641231880955,-0.2536062084064879,-5.199337582605575,-5.199337582605575,-1.4079051458418632,-0.5259371824745619,1.090492367986131,-0.0015630763437064603,1
1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.48901170728708543,1.0604609841265447,0.2104203394016211,0.7652691166472592,1.2101372641333108,-0.6069332172675906,-0.6419518203744182,-5.199337582605575,-5.199337582605575,-0.23421919391461965,-1.9108512547246637,1.17412805426966,0.5295142889899292,-0.2223677582560285,1.358206939472584,0.7116472983745268,0.4470443516858402,-0.7103655549160232,0.9503376446566354,-0.2536062084064879,0.5634441884706671,-5.199337582605575,-0.22640922415195203,-0.33087257172641954,-0.14461531609739592,0.5430281678713321,0
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.7235943757376897,0.4195912180014933,-0.0033224164538474647,-0.6263690060249947,-0.2939857808389507,0.0,-0.7438359145621296,0.5613270940379927,-5.199337582605575,0.5545072864835222,0.7722464159771267,-1.2639125628980226,1.09573278215539,-1.0095235300537435,-0.2513733808590595,-0.3908316332518394,0.1622655636084465,0.4612146045705889,-0.05862422668650429,-1.8580108976861487,-5.199337582605575,-5.199337582605575,0.5412383871611872,-0.07167186262652123,-0.05583622524405099,0.18608032670519523,1
0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2.9651620964879086,-0.39092819794634875,0.005009464182737438,-0.9025680904298946,0.9010593851831173,0.0,0.2887916677830902,-5.199337582605575,0.8808881195869298,1.0707145448797046,1.18797358527538,-0.9728231966316058,-1.7855678924002054,0.08341475443981641,1.6555908549520424,0.21732163261298484,0.9422959962407768,-1.1546146901626584,0.9227034204512203,-0.2536062084064879,-5.199337582605575,-5.199337582605575,1.2532234515650482,1.1666806345580158,1.014798144030223,1.2206403488473496,1
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.3847527435312613,-1.2547883780255897,-0.009480364436909857,-1.0142922968966492,1.5986042433458703,0.0,1.1401085603622312,-5.199337582605575,-5.199337582605575,-0.49202235334349975,-0.6704145408880385,-1.0482944569977466,-1.872443282894845,-0.00902999648462727,-1.074944717838474,-1.1021639118463993,-0.3709264322851298,-0.304481925592967,0.31661185109442364,-0.2536062084064879,-5.199337582605575,-5.199337582605575,-0.5379872618850624,-0.6060043148599247,-1.693961382408515,-0.4083624004191832,1
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3.5646511380838977,0.25072216472696696,-0.005008532489688322,0.2764657622371686,-0.3255765657843933,0.6084658337159277,-1.6826524108610308,0.653348437237057,1.7861555612610764,1.335965470276447,1.1689901345539893,0.782448464101368,0.5575426950012257,-0.299019034212163,1.4330659197972129,0.21096529951220508,0.21594132896867554,-0.12578779918185587,-2.573999685939812,-0.2536062084064879,-5.199337582605575,-5.199337582605575,0.895779818883589,-0.16684430143306506,1.3759658951797338,0.9185400082321117,1
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.4493189665153318,-1.1017914545657723,0.06152432019461667,0.15793712275806635,0.1435119352072524,1.1079554649030192,1.4390955354623953,-5.199337582605575,-5.199337582605575,0.43544413982506575,0.14465529926573276,0.2540591839793083,0.44686970595271014,-0.49734497608445144,-1.2176566198119105,-0.03226315173195747,0.04686400922915795,0.3682152867198259,-0.396625219321221,-0.2536062084064879,-5.199337582605575,1.4829134568568911,0.2342191939146195,-0.2109020034167494,-0.7167390613941038,0.4779929206020241,1
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-1.5179733450125292,-0.021445831767878214,-0.1826931288445673,-0.38074161669360945,0.8985020786031952,0.0,-1.0842778455970248,-0.5909490574270496,-5.199337582605575,-1.4532198910239313,-1.6146229215325687,-0.09630348301473118,-1.0624218966608387,1.0060196180185126,0.3510567968740533,-1.3129184016928608,-1.258670670315455,0.6271963576001219,0.665443125510417,-0.2536062084064879,1.3723091815261557,1.0039822234685956,-1.5715888200014834,-1.3225752486069482,-0.2564295883592305,-2.4547083222502577,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.8142253396607163,0.13831626177689707,0.027870006560661693,-0.5850352490318211,-0.8920383589928601,-5.199337582605575,0.6847629895935872,-0.43214248240336206,0.7779441778154116,0.30361897006183947,0.0676043391463882,-0.9787642874028585,-0.07138119342819343,-0.4730849973919431,1.2792244932340315,-0.6929679658191333,-0.2293219598406872,0.7364424784433313,0.03746893227450294,-0.2536062084064879,1.1995178276062612,-5.199337582605575,0.5716059683905815,-0.761411239112638,-0.2727704317066712,0.009243534828595808,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.9966785262334086,-0.5392415421165798,0.06695323814217283,2.06916696535544,0.5149233167586906,-0.4832845434582669,0.9065586610411681,-0.5379803848163829,1.0844895317923724,0.3125376839937311,-0.3776910263313886,1.4437028575953879,1.200265837686611,-0.10455651877425551,1.9004662168246547,2.1549094943482765,0.5087994971949005,0.04141260138064336,-0.10697564705060766,-0.2536062084064879,-5.199337582605575,-5.199337582605575,0.7739773001412985,0.40947794942341315,0.7834138313630902,1.081589081068851,0
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-1.0227432671723646,0.9946306752229157,0.07688506968329067,-1.6996349924582623,-0.09927374872396885,0.0,0.6518243142461582,-5.199337582605575,-5.199337582605575,0.3947302900618514,0.0787665703431446,-1.903358981573191,0.5078530926139501,-1.3543483764830575,-1.0697738274239204,-0.5722508690678856,0.651649053256928,0.3682152867198259,1.3959103406403708,-0.2536062084064879,1.0115628603938156,-5.199337582605575,0.680693625467667,0.7379401359640502,0.44474581634583,0.5729116458322892,0
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.605707412149068,-0.5038544985952615,0.0231510834926833,-0.6538025852529863,0.47802468927861064,0.8588636606475235,0.6333171952445416,-5.199337582605575,-5.199337582605575,0.7533854709608196,0.9836463474387169,-0.9659325556144914,0.5819832011340502,-1.061961505087604,-0.8238842171178832,0.6248092405064593,1.2096847090119875,0.13464457985184158,-1.1162613762454245,0.8179015356232605,-5.199337582605575,-5.199337582605575,0.9457391961839875,-0.20669032959491368,0.12454919672010414,0.6996503517731649,1
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.6839016349659361,-0.3217153040002409,0.06629589511403633,-0.3449261790401409,-0.058998939306142646,0.0,1.3955777695889342,-0.4211114873556373,-5.199337582605575,-0.7473137669949493,-0.9125602351412853,0.5379224837467451,-0.4495898015771019,1.5907353830236022,0.725002484158322,-0.9701979132988477,-0.8610962994720677,-0.2471336338581233,-1.3924071454740363,-0.2536062084064879,1.6068547790089889,1.3978868031474514,-0.3731864339437856,-1.6932187089237623,-2.0231289924238602,-1.5015848177380604,0
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.4108174844702173,-0.9498353265036408,0.041875950287116936,0.5525909949281352,-0.2678837675840495,0.0,-0.3788430563237509,0.2342191939146195,-5.199337582605575,-0.9684697109357626,-0.9423483069183293,0.0141875906079353,0.25551914089827926,-0.3733006884050203,-0.17252456238777936,0.11208089088464107,-0.100782806776633,0.5249763962160618,0.138153240508306,1.0404368423739885,-5.199337582605575,-5.199337582605575,-0.5955239763962697,0.008447202167664935,-0.8867920975231134,-0.5427469381948186,0
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.12410533414170095,1.2821504038336269,0.002542777550748065,-0.8921978899600814,0.6333171952445416,-0.6331396349482276,-0.5042237041184449,-0.2730890226527413,-5.199337582605575,0.4906746630595801,0.5694510352771546,0.4766394869600602,0.46753429451680073,0.22960813397829977,-0.3899055304787779,1.259885351455164,1.9528424651686807,-0.12578779918185587,0.24664399382898672,0.91816713661329,-5.199337582605575,1.46038263751845,0.243076803300015,1.5819666847109586,1.0375130324367652,-0.14968558632378132,0
0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.8924195624775845,-1.357827122396487,0.09765237509708041,2.321345547135283,-1.5542696066845807,-0.6341201072674714,0.43072729929545744,-5.199337582605575,-5.199337582605575,-0.21156376997657972,-0.5770309105854081,-0.20174474508402085,0.6185553928619844,-0.5436422284733563,0.692776387846018,1.6406978448131675,-0.6456307492759821,-0.7103655549160232,0.28552536881197504,-0.2536062084064879,-5.199337582605575,-5.199337582605575,0.07626340432143186,-0.8373620401789682,0.6091776053030408,-0.15472499760265268,0
1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.7757238576156018,-1.0598994398089177,0.17862989059125728,0.18264538469598046,0.05522908732975672,0.0,1.0624628506226765,0.5541519309704217,-5.199337582605575,-0.6499530273505464,0.41536720593104415,0.2911330000202139,0.35550995590228107,-0.19830347898014156,0.7038148779321187,-0.6794839964731653,-0.8644958683347223,-0.304481925592967,0.625057683625137,-0.2536062084064879,-5.199337582605575,-5.199337582605575,-0.07925204035260239,-0.6615742433943091,0.12177167614840301,-0.2050861298350554,0
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-1.5961675678293974,-1.495212114891017,0.08359708027317976,-0.9514956964392308,-5.199337582605575,0.0,1.7983836547912477,-5.199337582605575,0.5999365109266499,-0.7480088422994727,-0.36890535762529125,-0.6338619107783228,-0.37282579443656544,0.013946809254737331,-0.3509037871080656,-2.377588443269818,-1.5630230286993267,0.6271963576001219,-0.10400816613861193,-0.2536062084064879,-5.199337582605575,1.2096101084130841,-0.5137527236423266,-1.3551909481939899,-0.7711224696850444,-0.35311774287247444,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-1.0227432671723646,-0.594403698193929,0.009898682492684833,-0.24498215566166412,-0.6847629895935875,-1.001737225644435,1.086412038675861,-0.20978711012927295,-5.199337582605575,1.093228040083266,1.0702303114636005,0.8398237870645304,-0.04721899518560264,0.36913290382872377,1.391364354052357,0.38975248071831664,0.7055590549165431,-1.0422467418324088,0.9123258302916721,-0.2536062084064879,-5.199337582605575,-5.199337582605575,1.194585804347565,0.9238483660845358,0.5669248023346886,0.7504894156179915,0
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.9966785262334086,-1.018788021600327,-0.2612789648889944,0.2504339720078923,-1.5542696066845807,0.0,0.8766671459823168,0.11441307217064885,-5.199337582605575,-1.6903357891445745,-1.7861555612610769,0.06494684294169942,-0.9148309972144532,1.232681811810494,0.2063160427380597,-0.8654554112275612,-1.1993485324751998,1.3129814789733745,-1.3781110263162168,-0.2536062084064879,1.5789946595202915,-5.199337582605575,-1.8518346848249005,-1.3781001819949399,0.236428480056002,-0.8340600802272895,1
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-3.8377352885796165,0.7646148923343468,0.07587141474788835,-0.6334561372155114,1.365257371218065,0.0,0.0,0.7637639858766309,-5.199337582605575,-0.36593393139341357,-0.5012711649461834,0.05671728198390621,0.3895950402267435,-0.18046692105180775,-0.45279848505284603,-1.0093542477303727,-0.573418748628518,0.18547963396527664,0.05608486894523505,0.7738067069210408,1.1888136229595707,-5.199337582605575,-0.24158798280833563,-2.0479237339857637,-1.6554509428543156,-0.6670611456123023,1
