feature_5_0.0,feature_5_1.0,feature_5_2.0,feature_5_Other,feature_8_0,feature_8_1,feature_8_2,feature_8_Other,feature_13_3,feature_13_2,feature_13_1,feature_13_Other,feature_14_0,feature_14_1,feature_14_2,feature_14_Other,feature_16_1,feature_16_2,feature_16_0,feature_16_Other,feature_18,feature_19_1,feature_19_2,feature_19_3,feature_23_0,feature_23_1,feature_23_2,feature_23_Other,feature_24_0,feature_24_1,feature_24_2,feature_24_Other,feature_25_0,feature_25_1,feature_25_24,feature_25_Other,feature_26_0,feature_26_1,feature_26_2,feature_26_Other,feature_27_0,feature_27_1,feature_27_2,feature_27_Other,feature_28_0,feature_28_24,feature_28_1,feature_28_Other,feature_29_0,feature_29_1,feature_29_2,feature_29_Other,feature_30_1,feature_30_2,feature_31_0,feature_31_1,feature_31_2,feature_31_Other,feature_32_0,feature_32_1,feature_32_2,feature_32_Other,feature_35_0,feature_35_5,feature_35_3,feature_35_Other,feature_36_0,feature_36_2,feature_36_1,feature_36_Other,feature_37_0,feature_37_1,feature_37_2,feature_37_Other,feature_11,feature_22,feature_48,feature_2,feature_12,feature_15,feature_17,feature_6,feature_7,feature_9,feature_39,feature_42,feature_43,feature_44,feature_46,feature_0,feature_1,feature_3,feature_4,feature_10,feature_21,feature_33,feature_34,feature_40,feature_41,feature_47,target
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.8142253396607163,-1.1363979015388264,0.08202546833132998,0.4214309431575618,0.0,1.0,0.4966666666666666,4440.0,0.0,35.18043956043956,33.60390243902439,-7.520000000002256,4.349999999999454,-15.7400000000016,-0.1122428283327159,1453.821818181818,3449.7272727272725,71,191.98,1448.0,2080,249,63.364,181.69163636363635,63.11873817034702,120.03334463294058,1
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,-0.8924195624775845,0.8551640919330142,0.13111152557308406,0.4415149579988468,156.0,0.9828762153533596,0.9998666666666668,1423.0,0.0,137.18021978021977,28.982472222222224,123.95000000000044,183.51000000000025,4.949999999999818,-5.280516936247274,1022.5771309523808,2316.0645238095235,10,1082.0,-753.27,0,0,36.45714285714286,445.1896,24.7307816091954,350.4241127365752,1
1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.09804059320274491,0.9295809628675512,0.12253425458062125,0.3931704847568709,396.0,0.8722772277227723,0.941,286.0,0.0,486.2226373626374,405.30925824175824,479.7033333333336,2101.870000000001,-2217.290000000001,2.796566572004771,2105.052,5354.04380952381,23,4486.0,0.0,0,0,938.2885714285716,734.5764705882352,97.66178423236514,1101.962498805266,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.9184843034165404,-1.4939111206439097,0.03810124515830172,0.6885012171884816,0.0,0.9761308081015572,1.0126,0.0,7500.0,275.26274725274726,363.3538904109589,772.0066666666665,1486.08,93.92000000000009,-3.545389060377826,1854.587369047619,2693.6588095238094,35,4062.33,0.0,0,0,447.01142857142855,460.1875409836065,103.8525,509.5516681290976,0
1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.11047733430890337,-1.5568792422039026,0.050730011852733264,0.3354777128880066,27.0,0.9101268004972825,1.0014285714285711,2956.24,3522.81,296.23692307692306,897.4640821917809,-1382.9633333333286,1072.3500000000058,-4559.349999999996,-1.353815697411203,1376.0,4101.61375,47,-56.62,0.0,0,0,673.346,288.7065934065934,60.00234714003943,551.3113116923596,0
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.8799828213714259,0.7076313443110475,0.08418628986019878,0.2397571324776984,82.0,0.9101268004972825,1.0228774928774929,20.0,0.0,369.7881318681318,405.54365384615386,-533.1366666666667,-70.63999999999669,-1113.970000000002,1.8785240976252224,1342.78,5600.584166666666,6,396.0,0.0,0,5426,1193.6933333333334,940.1005263157896,61.39217665615142,672.4372763252424,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.7757238576156018,-0.39274958989229897,0.016589005836211854,0.7238418009352235,43.0,0.8823564736968532,0.6944827586206896,681.5,3091.01,1230.249120879121,1195.635589041096,983.4166666666682,4156.2900000000045,-1283.3500000000013,14.99612306046014,3114.226,4302.357222222223,26,99.23999999999978,400.56,905,0,1681.628333333333,435.53603773584905,52.98199999999999,1216.2142925305425,0
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.3752128992115906,-1.0411651226505725,-0.0009079141131409675,0.3917061896741172,1209.0,0.9909577238081712,0.1491044776119403,83.33,0.0,1007.9886813186812,1193.598109589041,-545.6966666666666,871.8700000000017,-1797.5700000000002,-9.8806656788904,1536.9028125,3923.61125,7,2030.0,1790.0,0,0,1198.3875,632.8340000000001,37.81420634920635,794.7072018133439,1
1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.8924195624775845,0.14352023876532624,0.006293080503517666,0.2564653646311715,22.0,0.9101268004972825,0.7946153846153846,60.0,0.0,423.513956043956,497.8078512396695,-9.553333333333285,281.8599999999997,-460.8599999999997,0.105923529653867,1666.0383333333332,6496.153333333333,13,8651.5,0.0,0,0,303.534,2017.218,505.021,356.42700166206225,1
0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.8142253396607163,-1.063542223700818,0.05045187289398218,0.3555288945675831,214.0,0.8807142857142857,1.156,540.0,0.0,223.78494505494507,97.24897790055248,-0.5166666666661209,775.7400000000016,-717.0099999999993,0.7088577190599659,1185.678,3334.969444444444,13,2305.6,0.0,0,0,366.06166666666667,357.9178260869565,45.99377094972067,556.2790928729845,1
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.3847527435312613,0.6535099836313841,0.0066262339740349755,0.1715381450949708,2488.0,1.0,0.9073333333333332,4699.9,0.0,991.322197802198,610.1179452054794,-532.3466666666606,1653.660000000009,-2419.979999999994,-8.417787628102237,1460.84,8516.123333333333,7,3225.0,140.0,0,0,1428.926875,1206.3108,62.38666011787815,859.444930191297,1
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.18867155712577147,-0.33420484877247086,-0.01589303489896295,0.2883455405441881,108.0,0.2334595959595959,1.0615384615384615,1368.44,0.0,553.5843956043956,543.964904109589,-52.2533333333325,207.44999999999985,-505.5600000000013,-4.414845783430056,1210.7033333333334,4198.793333333333,8,740.0,0.0,1157,1651,438.79583333333335,388.0683333333333,56.74355172413792,332.68430074523667,1
1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.7099663759048922,0.26633409569225447,0.013781999988430903,0.2304846118229386,866.0,0.9101268004972825,0.9073333333333332,240.0,0.0,515.3749450549451,434.05006024096383,-44.65333333333334,-9.38000000000102,-63.07000000000062,-1.2428813433757255,900.0,3904.816,12,1277.5,-338.0,0,0,998.122,481.0765625,45.00988405797101,495.6833797407988,1
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.28049377977543716,-0.05527168219266777,0.0022430611345262783,0.2410469624745712,23.0,0.8668447324634382,0.0,853.5,11720.94,4713.739120879121,3631.0580219780218,1955.473333333333,8433.02,-4730.200000000012,78.87626217228465,3537.938,14677.380555555552,37,-1596.1899999999996,0.0,0,0,4075.91,1148.9125454545456,100.74476274165202,3884.688618250928,0
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.6193354119818656,1.223605662713799,0.022994832350441613,0.2668194915721359,1069.0,0.6330806208595413,0.5125454545454545,340.0,0.0,950.4774725274724,631.800576923077,518.3933333333334,2511.1799999999985,-2449.8899999999994,-9.54662229904927,3920.94,14695.103333333333,0,0.0,0.0,12732,0,1013.8266666666668,2762.108235294117,756.6776666666667,1019.7248439706658,1
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.09804059320274491,-0.8788010406115827,0.019285012241797666,0.3963361806541128,0.0,0.9011907060565104,0.6532598356057465,12556.0,85386.93,0.0,0.0,541.9666666666695,5711.310000000005,-2667.049999999996,-5.493925916779849,3043.4100000000003,0.0,16,9015.86,0.0,0,0,0.0,3306.436666666667,740.2623837209303,5203.284050761705,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.8402900805996724,-0.40497893581510747,-0.0664486946777202,0.3963361806541128,9.0,0.2206210191082802,0.1343636363636363,0.0,0.0,0.0,0.0,3.36333333333332,17.16999999999996,-7.1,-0.0242234843807875,456.0,0.0,0,0.0,0.0,0,2130,0.0,194.736,96.359,1.6319335934507937,1
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.3326232616533492,0.11776055267260188,0.0023934269531629263,0.3748820944398255,158.0,0.9001222680727495,0.9901639344262296,2150.0,0.0,611.2304395604395,498.052301369863,11.760000000000977,481.5700000000006,-771.5199999999982,-1.7115838169321314,1841.2021666666665,4911.416666666666,14,793.9,0.0,0,0,642.2553846153846,604.788,59.38748031496062,528.3142420731514,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.9706137852944525,0.6428418308051044,0.11509487349075391,1.0692304039766616,4.0,0.9785538327778582,1.0016666666666667,0.0,0.0,79.0898901098901,96.26105555555556,5.033333333333,178.70999999999958,-190.79,-0.0984930649874468,3171.3070833333327,2965.971666666667,45,-1179.25,1027.0,2550,1746,31.35166666666667,432.6248484848484,55.7090625,196.7859272524505,0
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.045911111324832846,-1.4405703565125108,0.045856850279806925,0.7702835830145093,29.0,0.9101268004972825,0.9833333333333332,1321.0,0.0,178.14362637362638,111.6632602739726,535.2199999999999,1277.6499999999996,-54.46000000000003,3.3815999506111867,1802.28,2339.7616666666668,65,-4508.88,0.0,0,0,144.21666666666667,109.74488235294118,39.83871495327103,335.0341200878408,0
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,-0.8924195624775845,1.0110232027364676,0.24853313158141854,0.2635310131659771,238.0,1.0,0.84,300.0,81162.0,1751.1503296703297,1514.5453972602738,-565.4466666666704,2473.959999999992,-4148.690000000004,-60.39704350331317,2212.67,8396.24138888889,108,11306.28,3679.81,5853,878,1932.47,1582.651690140845,344.6060725075529,6559.800832763899,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.631772153088024,1.0901236529605909,0.05785218895644541,0.5245621886274446,46.0,0.9900062787777312,1.0066666666666666,625.0,16809.01,1124.0683516483516,1549.6417260273972,5523.726666666667,17303.78,-483.2399999999989,146.7453695517965,2463.4891666666667,4696.276666666667,27,989.37,0.0,1301,1804,1202.324,1532.494347826087,103.18337016574586,6241.05670068947,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.553577930271156,0.061297402348145465,0.23012465179106142,0.3968558554310072,24.0,0.9856209150326798,0.9073333333333332,18569.75,0.0,124.63043956043956,-7.069205479452055,0.9366666666652842,9.669999999996437,-6.159999999999855,0.4879795036424253,2382.030152777778,6002.255277777778,142,10214.76,0.0,0,0,105.81166666666668,477.9483076923077,141.84397260273974,435.1961043811477,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.16260681618681544,1.2267280489068564,-0.008880237267479519,0.3063097724862332,0.0,0.9484429904277232,0.6748125,600.0,0.0,1176.9426373626372,2670.256253443526,-3815.913333333334,-3108.970000000001,-4936.640000000001,-78.2554482446393,2990.6815,9763.585,34,8339.13,0.0,0,0,1373.5083333333334,2187.7630769230773,226.64011363636365,2300.183104413717,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.16260681618681544,-0.960763678179342,0.07567749238507214,0.7779630885102694,104.0,0.9713216957605983,1.0,1810.5,0.0,196.63417582417583,917.8030410958904,-264.77333333333445,783.109999999997,-1840.000000000004,2.9065961229781445,2229.045125,2865.2325,23,-4510.0,0.0,0,0,27.811666666666667,440.70236363636366,67.47425876010783,335.3722286783026,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.553577930271156,-1.2675381216472412,0.011657270850212481,0.5100196756847327,113.0,0.8823027198438834,0.88,940.0,0.0,499.39032967032966,331.08716253443527,386.1466666666668,1125.230000000001,-830.0300000000002,3.864073918590772,1849.547738095238,3626.424285714285,15,1700.0,0.0,534,0,459.6,494.6158620689655,43.9514,486.9271682220649,0
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.9184843034165404,-1.299282381276659,0.0163094952240025,0.3971462985370248,82.0,0.9652040704672284,1.0136666666666667,129.0,0.0,266.8376923076923,245.6012912087912,46.66666666666606,1063.279999999998,-776.7500000000009,-0.1634351566036965,1202.295,3027.3352777777773,18,-14.210000000000008,0.0,0,0,274.1875,239.7658064516129,50.08666666666667,265.5547349843517,1
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.48901170728708543,0.3308634103487761,0.03966246779140034,0.3017581032118351,13.0,0.9407155640443357,0.8977142857142857,0.0,6974.14,1382.4232967032967,850.7131506849315,69.91333333333812,4162.330000000004,-5775.94999999999,-11.997658970243236,3401.874,11273.513333333332,44,-718.9400000000003,298.4,0,0,1950.095,1484.2268421052631,161.93337175792504,1692.0329964702432,1
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.6839016349659361,-0.7101921861864778,0.04706409210491737,0.2629259665920684,73.0,0.9227504244482172,0.9073333333333332,1400.0,0.0,339.23571428571427,202.59941340782123,-17.373333333332084,183.53000000000063,-198.49999999999812,0.764854508787094,991.7720833333332,3772.058333333333,30,5807.0,0.0,0,0,578.9942857142858,523.3364,91.85685314685313,474.8662023059727,1
1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.8924195624775845,1.1582957515090129,0.06548749151956322,0.3832944363463138,240.0,0.9826656394453004,2.02175,1130.0,7273.98,661.1635164835164,335.37635616438354,869.833333333333,2609.73,-381.7000000000007,25.351092974441297,1968.628333333333,5136.073333333333,4,-155.0,0.0,0,8087,574.2475000000001,743.051935483871,97.7277990430622,1040.5772669956218,0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2.313543573014008,-0.8673522912370386,-0.02373193800552938,0.3963361806541128,443.0,0.8121550999524906,0.8938,103.99,0.0,0.0,0.0,-920.2000000000012,4895.019999999993,-3871.919999999995,-36.06981726139029,1069.47,0.0,18,-6901.79,51.48,1749,0,0.0,716.6193103448276,104.78609929078011,1673.6490022387443,0
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.34506000275950766,-0.07816918094175608,0.10121558169920854,0.2585860351105137,48.0,0.9101268004972825,0.9073333333333332,5766.44,0.0,341.8956043956044,285.5527528089888,-571.4366666666666,3.119999999999436,-1716.84,1.0399268222414275,1169.1438194444445,4521.295277777777,0,0.0,0.0,1294,0,531.7733333333333,2141.4666666666667,80.90616666666666,657.9679820939516,1
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.553577930271156,0.728967649963607,-0.06745798511549721,0.3963361806541128,364.0,0.9101268004972825,0.3566666666666667,0.0,0.0,0.0,0.0,1007.33,3055.1,-33.1099999999999,0.0,456.74,0.0,14,355.6,0.0,3451,1014,0.0,114.60977272727273,118.8729411764706,0.0,0
0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.6578368940269801,-1.0354407479633005,0.5280899208155512,0.5061128392694331,26.0,0.8120317114876419,0.994126984126984,63.5,0.0,75.68538461538462,59.82741758241758,-14.393333333331308,767.2400000000016,-466.1499999999969,4.582755978104293,2342.538777777778,4628.491111111111,5,-996.91,0.0,0,0,354.0833333333333,610.5174193548387,86.6174429223744,565.5138133807228,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.01984637038587681,0.8137924748750024,0.015398120811250342,0.3556265009512659,27.0,0.9481066500674344,0.5461904761904762,1105.0,0.0,790.5813186813186,604.0895068493151,49.9666666666623,3937.749999999989,-2523.139999999996,-47.16288825780962,6737.319166666666,18944.93,48,-584.8,0.0,10514,0,922.16,1045.1181967213115,113.37310160427808,3581.3931013573456,0
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,-0.31899526182055166,0.8952347147439187,-0.0011715430658419761,0.7081023807765975,12.0,0.68747982541086,0.9076666666666666,1600.0,0.0,793.7709890109891,1774.1927123287671,-291.1399999999982,16.910000000001673,-564.189999999995,-6.454740009054614,3780.4942916666655,5338.909166666666,46,-1719.12,0.0,4067,0,1009.34625,435.8938805970149,94.88425867507884,648.3924309216733,0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,-0.553577930271156,0.5637413805809811,-0.012783236962715138,0.3666264380159169,125.0,0.9209195402298852,0.889,0.0,0.0,533.8559340659341,521.5951923076923,-124.5733333333328,110.28999999999904,-392.9699999999984,0.772471745482981,1514.0754305555554,4129.749722222222,17,2820.0,0.0,2153,0,918.452,905.9507692307692,43.39671428571428,352.4707512546254,1
1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.03228311149203526,0.27075747613241924,-0.03296892404172553,0.3121896231021094,2.0,0.9101268004972825,0.9850793650793652,260.0,0.0,711.8324175824176,833.0264657534245,248.27666666666812,1003.17,-808.0899999999974,7.68142939457546,1131.78,3625.296666666666,24,118.59,0.0,1826,0,717.4969230769232,388.6524390243902,37.04858536585365,501.3718942938244,1
0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.9445490443554965,-0.2782620961468574,4.904911695873069,0.2560836991947572,9.0,0.9705714285714284,0.7,2908.25,20700.0,79.79153846153847,210.1511506849315,15.993333333335611,2021.5300000000025,-1793.9199999999985,6.4224417006214765,1279.105,4994.870833333333,40,291.13,45.1,763,827,31.00333333333333,902.060625,147.11200680272106,1074.4614753395658,0
0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.1365420752478594,-0.662575796742351,0.06755379050837872,0.6333572774864759,16.0,0.9843441327538522,1.0088,9601.83,11000.0,1063.9603296703297,1550.42901369863,-51.30333333333389,5183.110000000001,-3823.9000000000015,-57.96342157468,3120.2200000000003,4926.476904761905,10,1500.0,43.01,0,0,2005.115714285714,1298.667428571429,257.6681920903955,2259.37534944091,1
0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.150170075080657,1.7528501224370447,-0.21824108126842792,0.6847704164706734,56.0,0.415317452132962,0.8749,0.0,0.0,-181.31945054945052,108.27662983425414,-413.6766666666667,-307.6700000000001,-584.2,-6.812659752232786,757.0,1105.48,3,617.5699999999999,0.0,0,0,-33.00666666666666,1105.48,126.5963888888889,306.98684701191127,0
